userid,accountid,Order,ActualDate,month,type
avasquez,86,135893,3/2/2021,3,outbound
avasquez,86,135900,3/3/2021,3,outbound
avasquez,86,135907,3/5/2021,3,outbound
avasquez,86,135923,3/2/2021,3,outbound
avasquez,86,135926,3/16/2021,3,outbound
avasquez,86,135934,3/8/2021,3,outbound
avasquez,86,135935,3/8/2021,3,outbound
avasquez,86,135936,3/8/2021,3,outbound
avasquez,86,135937,3/8/2021,3,outbound
avasquez,86,135941,3/1/2021,3,outbound
avasquez,86,135945,3/3/2021,3,outbound
avasquez,86,135946,3/12/2021,3,outbound
avasquez,86,135947,3/16/2021,3,outbound
avasquez,86,135948,3/16/2021,3,outbound
avasquez,86,135949,3/16/2021,3,outbound
avasquez,86,135951,3/16/2021,3,outbound
avasquez,86,135954,3/3/2021,3,outbound
avasquez,86,135957,3/5/2021,3,outbound
avasquez,86,135958,3/1/2021,3,outbound
avasquez,86,135966,3/5/2021,3,outbound
avasquez,86,135970,3/2/2021,3,outbound
avasquez,86,135972,3/2/2021,3,outbound
avasquez,86,135973,3/3/2021,3,outbound
avasquez,86,135974,3/2/2021,3,outbound
avasquez,86,135976,3/3/2021,3,outbound
avasquez,86,135977,3/2/2021,3,outbound
avasquez,86,135978,3/1/2021,3,outbound
avasquez,86,135979,3/3/2021,3,outbound
avasquez,86,135983,3/5/2021,3,outbound
avasquez,86,135989,3/12/2021,3,outbound
avasquez,86,135990,3/1/2021,3,outbound
avasquez,86,135991,3/3/2021,3,outbound
avasquez,86,135992,3/3/2021,3,outbound
avasquez,86,135993,3/1/2021,3,outbound
avasquez,86,135997,3/5/2021,3,outbound
avasquez,86,135998,3/3/2021,3,outbound
avasquez,86,136000,3/1/2021,3,outbound
avasquez,86,136004,3/1/2021,3,outbound
avasquez,86,136005,3/1/2021,3,outbound
avasquez,86,136006,3/1/2021,3,outbound
avasquez,86,136006.01,3/22/2021,3,outbound
avasquez,86,136007,3/2/2021,3,outbound
avasquez,86,136015,3/2/2021,3,outbound
avasquez,86,136016,3/8/2021,3,outbound
avasquez,86,136018,3/3/2021,3,outbound
avasquez,86,136028,3/3/2021,3,outbound
avasquez,86,136033,3/4/2021,3,outbound
avasquez,86,136034,3/3/2021,3,outbound
avasquez,86,136042,3/17/2021,3,outbound
avasquez,86,136043,3/5/2021,3,outbound
avasquez,86,136046,3/18/2021,3,outbound
avasquez,86,136047,3/8/2021,3,outbound
avasquez,86,136048,3/18/2021,3,outbound
avasquez,86,136051,3/5/2021,3,outbound
avasquez,86,136052,3/8/2021,3,outbound
avasquez,86,136053,3/5/2021,3,outbound
avasquez,86,136054,3/5/2021,3,outbound
avasquez,86,136055,3/8/2021,3,outbound
avasquez,86,136057,3/8/2021,3,outbound
avasquez,86,136062,3/22/2021,3,outbound
avasquez,86,136065,3/5/2021,3,outbound
avasquez,86,136066,3/23/2021,3,outbound
avasquez,86,136069,3/5/2021,3,outbound
avasquez,86,136071,3/8/2021,3,outbound
avasquez,86,136077,3/8/2021,3,outbound
avasquez,86,136078,3/8/2021,3,outbound
avasquez,86,136079,3/5/2021,3,outbound
avasquez,86,136080,3/8/2021,3,outbound
avasquez,86,136081,3/19/2021,3,outbound
avasquez,86,136082,3/18/2021,3,outbound
avasquez,86,136083,3/19/2021,3,outbound
avasquez,86,136084,3/8/2021,3,outbound
avasquez,86,136085,3/8/2021,3,outbound
avasquez,86,136086,3/8/2021,3,outbound
avasquez,86,136087,3/8/2021,3,outbound
avasquez,86,136089,3/16/2021,3,outbound
avasquez,86,136090,3/24/2021,3,outbound
avasquez,86,136091,3/12/2021,3,outbound
avasquez,86,136092,3/18/2021,3,outbound
avasquez,86,136093,3/24/2021,3,outbound
avasquez,86,136094,3/8/2021,3,outbound
avasquez,86,136095,3/24/2021,3,outbound
avasquez,86,136096,3/8/2021,3,outbound
avasquez,86,136097,3/23/2021,3,outbound
avasquez,86,136098,3/24/2021,3,outbound
avasquez,86,136099,3/5/2021,3,outbound
avasquez,86,136101,3/23/2021,3,outbound
avasquez,86,136102,3/23/2021,3,outbound
avasquez,86,136103,3/23/2021,3,outbound
avasquez,86,136104,3/23/2021,3,outbound
avasquez,86,136105,3/9/2021,3,outbound
avasquez,86,136106,3/23/2021,3,outbound
avasquez,86,136107,3/23/2021,3,outbound
avasquez,86,136108,3/5/2021,3,outbound
avasquez,86,136109,3/10/2021,3,outbound
avasquez,86,136111,3/8/2021,3,outbound
avasquez,86,136112,3/8/2021,3,outbound
avasquez,86,136113,3/5/2021,3,outbound
avasquez,86,136114,3/5/2021,3,outbound
avasquez,86,136116,3/10/2021,3,outbound
avasquez,86,136117,3/5/2021,3,outbound
avasquez,86,136118,3/8/2021,3,outbound
avasquez,86,136119,3/5/2021,3,outbound
avasquez,86,136120,3/8/2021,3,outbound
avasquez,86,136121,3/5/2021,3,outbound
avasquez,86,136124,3/18/2021,3,outbound
avasquez,86,136125,3/17/2021,3,outbound
avasquez,86,136128,3/5/2021,3,outbound
avasquez,86,136129,3/9/2021,3,outbound
avasquez,86,136130,3/11/2021,3,outbound
avasquez,86,136130-ADD ON AP,3/15/2021,3,outbound
avasquez,86,136136,3/8/2021,3,outbound
avasquez,86,136138,3/10/2021,3,outbound
avasquez,86,136144,3/10/2021,3,outbound
avasquez,86,136146,3/9/2021,3,outbound
avasquez,86,136146.01,3/17/2021,3,outbound
avasquez,86,136148,3/11/2021,3,outbound
avasquez,86,136149,3/10/2021,3,outbound
avasquez,86,136150,3/10/2021,3,outbound
avasquez,86,136151,3/17/2021,3,outbound
avasquez,86,136154,3/16/2021,3,outbound
avasquez,86,136155,3/11/2021,3,outbound
avasquez,86,136157,3/16/2021,3,outbound
avasquez,86,136160,3/11/2021,3,outbound
avasquez,86,136161,3/11/2021,3,outbound
avasquez,86,136165,3/19/2021,3,outbound
avasquez,86,136166,3/15/2021,3,outbound
avasquez,86,136167,3/18/2021,3,outbound
avasquez,86,136168,3/29/2021,3,outbound
avasquez,86,136169,3/18/2021,3,outbound
avasquez,86,136170,3/11/2021,3,outbound
avasquez,86,136172,3/15/2021,3,outbound
avasquez,86,136173,3/19/2021,3,outbound
avasquez,86,136175,3/18/2021,3,outbound
avasquez,86,136176,3/19/2021,3,outbound
avasquez,86,136177,3/12/2021,3,outbound
avasquez,86,136178,3/11/2021,3,outbound
avasquez,86,136179,3/11/2021,3,outbound
avasquez,86,136180,3/18/2021,3,outbound
avasquez,86,136181,3/11/2021,3,outbound
avasquez,86,136188,3/12/2021,3,outbound
avasquez,86,136189,3/12/2021,3,outbound
avasquez,86,136190,3/16/2021,3,outbound
avasquez,86,136191,3/12/2021,3,outbound
avasquez,86,136192,3/12/2021,3,outbound
avasquez,86,136194,3/12/2021,3,outbound
avasquez,86,136195,3/12/2021,3,outbound
avasquez,86,136196,3/16/2021,3,outbound
avasquez,86,136197,3/15/2021,3,outbound
avasquez,86,136198,3/15/2021,3,outbound
avasquez,86,136199,3/16/2021,3,outbound
avasquez,86,136200,3/15/2021,3,outbound
avasquez,86,136201,3/15/2021,3,outbound
avasquez,86,136203,3/16/2021,3,outbound
avasquez,86,136204,3/15/2021,3,outbound
avasquez,86,136205,3/16/2021,3,outbound
avasquez,86,136206,3/15/2021,3,outbound
avasquez,86,136207,3/16/2021,3,outbound
avasquez,86,136208,3/15/2021,3,outbound
avasquez,86,136209,3/16/2021,3,outbound
avasquez,86,136210,3/16/2021,3,outbound
avasquez,86,136211,3/16/2021,3,outbound
avasquez,86,136212,3/15/2021,3,outbound
avasquez,86,136213,3/19/2021,3,outbound
avasquez,86,136214,3/15/2021,3,outbound
avasquez,86,136215,3/24/2021,3,outbound
avasquez,86,136216,3/19/2021,3,outbound
avasquez,86,136217,3/19/2021,3,outbound
avasquez,86,136218,3/15/2021,3,outbound
avasquez,86,136219,3/15/2021,3,outbound
avasquez,86,136220,3/15/2021,3,outbound
avasquez,86,136221,3/16/2021,3,outbound
avasquez,86,136222,3/16/2021,3,outbound
avasquez,86,136223,3/15/2021,3,outbound
avasquez,86,136224,3/16/2021,3,outbound
avasquez,86,136225,3/17/2021,3,outbound
avasquez,86,136226,3/17/2021,3,outbound
avasquez,86,136227,3/15/2021,3,outbound
avasquez,86,136228,3/17/2021,3,outbound
avasquez,86,136229,3/17/2021,3,outbound
avasquez,86,136230,3/16/2021,3,outbound
avasquez,86,136231,3/16/2021,3,outbound
avasquez,86,136232,3/16/2021,3,outbound
avasquez,86,136233,3/15/2021,3,outbound
avasquez,86,136234,3/15/2021,3,outbound
avasquez,86,136235,3/15/2021,3,outbound
avasquez,86,136236,3/15/2021,3,outbound
avasquez,86,136237,3/15/2021,3,outbound
avasquez,86,136239,3/19/2021,3,outbound
avasquez,86,136243,3/18/2021,3,outbound
avasquez,86,136244,3/16/2021,3,outbound
avasquez,86,136246,3/16/2021,3,outbound
avasquez,86,136248,3/18/2021,3,outbound
avasquez,86,136251,3/19/2021,3,outbound
avasquez,86,136252,3/17/2021,3,outbound
avasquez,86,136254,3/22/2021,3,outbound
avasquez,86,136255,3/22/2021,3,outbound
avasquez,86,136256,3/18/2021,3,outbound
avasquez,86,136258,3/18/2021,3,outbound
avasquez,86,136259,3/22/2021,3,outbound
avasquez,86,136261,3/19/2021,3,outbound
avasquez,86,136263,3/18/2021,3,outbound
avasquez,86,136270,3/19/2021,3,outbound
avasquez,86,136271,3/19/2021,3,outbound
avasquez,86,136274,3/19/2021,3,outbound
avasquez,86,136281,3/22/2021,3,outbound
avasquez,86,136282,3/22/2021,3,outbound
avasquez,86,136286,3/22/2021,3,outbound
avasquez,86,136292,3/19/2021,3,outbound
avasquez,86,136293,3/22/2021,3,outbound
avasquez,86,136294,3/23/2021,3,outbound
avasquez,86,136308,3/23/2021,3,outbound
avasquez,86,136309,3/19/2021,3,outbound
avasquez,86,136310,3/23/2021,3,outbound
avasquez,86,136312,3/22/2021,3,outbound
avasquez,86,136314,3/22/2021,3,outbound
avasquez,86,136315,3/22/2021,3,outbound
avasquez,86,136316,3/23/2021,3,outbound
avasquez,86,136317,3/22/2021,3,outbound
avasquez,86,136317.01,3/29/2021,3,outbound
avasquez,86,136318,3/22/2021,3,outbound
avasquez,86,136319,3/19/2021,3,outbound
avasquez,86,136320,3/23/2021,3,outbound
avasquez,86,136321,3/23/2021,3,outbound
avasquez,86,136322,3/22/2021,3,outbound
avasquez,86,136324,3/22/2021,3,outbound
avasquez,86,136325,3/22/2021,3,outbound
avasquez,86,136326,3/22/2021,3,outbound
avasquez,86,136327,3/22/2021,3,outbound
avasquez,86,136328,3/22/2021,3,outbound
avasquez,86,136329,3/22/2021,3,outbound
avasquez,86,136330,3/22/2021,3,outbound
avasquez,86,136331,3/22/2021,3,outbound
avasquez,86,136332,3/19/2021,3,outbound
avasquez,86,136334,3/22/2021,3,outbound
avasquez,86,136335,3/25/2021,3,outbound
avasquez,86,136336,3/23/2021,3,outbound
avasquez,86,136338,3/23/2021,3,outbound
avasquez,86,136339,3/22/2021,3,outbound
avasquez,86,136342,3/25/2021,3,outbound
avasquez,86,136349,3/25/2021,3,outbound
avasquez,86,136358,3/23/2021,3,outbound
avasquez,86,136360,3/25/2021,3,outbound
avasquez,86,136362,3/25/2021,3,outbound
avasquez,86,136365,3/23/2021,3,outbound
avasquez,86,136367,3/24/2021,3,outbound
avasquez,86,136368,3/26/2021,3,outbound
avasquez,86,136369,3/24/2021,3,outbound
avasquez,86,136370,3/25/2021,3,outbound
avasquez,86,136373,3/25/2021,3,outbound
avasquez,86,136378,3/26/2021,3,outbound
avasquez,86,136382,3/25/2021,3,outbound
avasquez,86,136383,3/25/2021,3,outbound
avasquez,86,136384,3/24/2021,3,outbound
avasquez,86,136387,3/24/2021,3,outbound
avasquez,86,136388,3/24/2021,3,outbound
avasquez,86,136389,3/25/2021,3,outbound
avasquez,86,136390,3/26/2021,3,outbound
avasquez,86,136391,3/29/2021,3,outbound
avasquez,86,136392,3/26/2021,3,outbound
avasquez,86,136393,3/24/2021,3,outbound
avasquez,86,136394,3/25/2021,3,outbound
avasquez,86,136395,3/24/2021,3,outbound
avasquez,86,136396,3/25/2021,3,outbound
avasquez,86,136397,3/24/2021,3,outbound
avasquez,86,136398,3/29/2021,3,outbound
avasquez,86,136399,3/29/2021,3,outbound
avasquez,86,136400,3/24/2021,3,outbound
avasquez,86,136401,3/25/2021,3,outbound
avasquez,86,136402,3/24/2021,3,outbound
avasquez,86,136403,3/25/2021,3,outbound
avasquez,86,136407,3/24/2021,3,outbound
avasquez,86,136410,3/25/2021,3,outbound
avasquez,86,136412,3/25/2021,3,outbound
avasquez,86,136413,3/25/2021,3,outbound
avasquez,86,136416,3/25/2021,3,outbound
avasquez,86,136418,3/25/2021,3,outbound
avasquez,86,136419,3/29/2021,3,outbound
avasquez,86,136420/136375/136459,3/26/2021,3,outbound
avasquez,86,136422,3/29/2021,3,outbound
avasquez,86,136423,3/29/2021,3,outbound
avasquez,86,136424,3/29/2021,3,outbound
avasquez,86,136426,3/26/2021,3,outbound
avasquez,86,136427,3/26/2021,3,outbound
avasquez,86,136430,3/26/2021,3,outbound
avasquez,86,136431,3/29/2021,3,outbound
avasquez,86,136432,3/29/2021,3,outbound
avasquez,86,136436,3/26/2021,3,outbound
avasquez,86,136438,3/29/2021,3,outbound
avasquez,86,136441,3/29/2021,3,outbound
avasquez,86,136443,3/26/2021,3,outbound
avasquez,86,136446,3/26/2021,3,outbound
avasquez,86,136450,3/26/2021,3,outbound
avasquez,86,136451,3/26/2021,3,outbound
avasquez,86,136453,3/29/2021,3,outbound
avasquez,86,136455,3/26/2021,3,outbound
avasquez,86,136456,3/29/2021,3,outbound
avasquez,86,136458,3/29/2021,3,outbound
avasquez,86,136461,3/26/2021,3,outbound
avasquez,86,136462,3/30/2021,3,outbound
avasquez,86,136463,3/29/2021,3,outbound
avasquez,86,136464,3/26/2021,3,outbound
avasquez,86,136465,3/26/2021,3,outbound
avasquez,86,136466,3/26/2021,3,outbound
avasquez,86,136470,3/26/2021,3,outbound
avasquez,86,136471,3/26/2021,3,outbound
avasquez,86,136473,3/29/2021,3,outbound
avasquez,86,136475,3/30/2021,3,outbound
avasquez,86,136478,3/30/2021,3,outbound
avasquez,86,136479,3/30/2021,3,outbound
avasquez,86,136483,3/30/2021,3,outbound
avasquez,86,136484,3/30/2021,3,outbound
avasquez,86,136487,3/29/2021,3,outbound
avasquez,86,136493,3/30/2021,3,outbound
avasquez,86,1366302,3/22/2021,3,outbound
avasquez,86,138922,3/1/2021,3,outbound
avasquez,91,52483,3/26/2021,3,outbound
avasquez,91,52484,3/26/2021,3,outbound
CCarmona,135,18572316,3/1/2021,3,outbound
CCarmona,15,18482512,3/4/2021,3,outbound
CCarmona,15,18507198,3/4/2021,3,outbound
CCarmona,15,18517944,3/1/2021,3,outbound
CCarmona,15,18520421,3/1/2021,3,outbound
CCarmona,15,18523451,3/1/2021,3,outbound
CCarmona,15,18523493,3/5/2021,3,outbound
CCarmona,15,18549419,3/2/2021,3,outbound
CCarmona,15,18572391,3/2/2021,3,outbound
CCarmona,15,18590981-1,3/5/2021,3,outbound
CCarmona,209,102907,3/1/2021,3,outbound
CCarmona,209,159831,3/3/2021,3,outbound
CCarmona,209,480116646,3/4/2021,3,outbound
CCarmona,209,480116923,3/12/2021,3,outbound
CCarmona,209,480116924,3/12/2021,3,outbound
CCarmona,209,480116925A,3/10/2021,3,outbound
CCarmona,209,480116925B,3/11/2021,3,outbound
CCarmona,209,480116931A,3/3/2021,3,outbound
CCarmona,209,480116931B,3/4/2021,3,outbound
CCarmona,209,480116940,3/4/2021,3,outbound
CCarmona,209,480117348,3/2/2021,3,outbound
CCarmona,209,480117349,3/2/2021,3,outbound
CCarmona,209,480117700,3/10/2021,3,outbound
CCarmona,209,480117969,3/3/2021,3,outbound
CCarmona,28,18490041,3/2/2021,3,outbound
CCarmona,28,18507309,3/1/2021,3,outbound
CCarmona,28,18517920,3/1/2021,3,outbound
CCarmona,28,18517944-1,3/1/2021,3,outbound
CCarmona,28,18537061,3/1/2021,3,outbound
CCarmona,28,18544599,3/4/2021,3,outbound
CCarmona,28,18575476,3/4/2021,3,outbound
CCarmona,28,18575707,3/4/2021,3,outbound
CCarmona,28,18581677,3/3/2021,3,outbound
CCarmona,28,18590981,3/5/2021,3,outbound
CCarmona,319,18575308,3/16/2021,3,outbound
CCarmona,319,18575695,3/8/2021,3,outbound
CCarmona,324,48213,3/5/2021,3,outbound
CCarmona,324,48581,3/1/2021,3,outbound
CCarmona,46,18531329,3/1/2021,3,outbound
CCarmona,47,18340966,3/1/2021,3,outbound
CCarmona,47,18445776,3/1/2021,3,outbound
CCarmona,47,18581583,3/2/2021,3,outbound
CCarmona,71,18433517,3/5/2021,3,outbound
CCarmona,71,18523495,3/1/2021,3,outbound
CCarmona,71,18541885,3/4/2021,3,outbound
CCarmona,71,18549393,3/2/2021,3,outbound
CCarmona,71,18557127,3/9/2021,3,outbound
CCarmona,71,18565646,3/5/2021,3,outbound
CCarmona,71,18565980,3/4/2021,3,outbound
CCarmona,71,18578478,3/2/2021,3,outbound
CCarmona,71,18591367,3/5/2021,3,outbound
CCarmona,71,18591563,3/5/2021,3,outbound
cfranklin,104,1030140 SO,3/25/2021,3,outbound
cfranklin,123,62149,3/18/2021,3,outbound
cfranklin,123,62150,3/18/2021,3,outbound
cfranklin,123,62151,3/18/2021,3,outbound
cfranklin,123,64803,3/25/2021,3,outbound
cfranklin,123,64805,3/24/2021,3,outbound
cfranklin,123,64806,3/25/2021,3,outbound
cfranklin,123,64807,3/26/2021,3,outbound
cfranklin,123,64809,3/25/2021,3,outbound
cfranklin,123,65516,3/9/2021,3,outbound
cfranklin,123,65518,3/9/2021,3,outbound
cfranklin,123,65519,3/9/2021,3,outbound
cfranklin,123,65597,3/12/2021,3,outbound
cfranklin,123,65801,3/8/2021,3,outbound
cfranklin,123,65843,3/10/2021,3,outbound
cfranklin,123,65847,3/9/2021,3,outbound
cfranklin,123,65848,3/9/2021,3,outbound
cfranklin,123,66077,3/25/2021,3,outbound
cfranklin,123,66078,3/22/2021,3,outbound
cfranklin,123,66079,3/29/2021,3,outbound
cfranklin,123,66164,3/29/2021,3,outbound
cfranklin,137,16679,3/15/2021,3,outbound
cfranklin,137,16698,3/2/2021,3,outbound
cfranklin,137,16699,3/2/2021,3,outbound
cfranklin,137,16700,3/2/2021,3,outbound
cfranklin,137,16701,3/2/2021,3,outbound
cfranklin,137,16702,3/2/2021,3,outbound
cfranklin,137,16703,3/3/2021,3,outbound
cfranklin,137,16704,3/3/2021,3,outbound
cfranklin,137,16705,3/3/2021,3,outbound
cfranklin,137,16706,3/3/2021,3,outbound
cfranklin,137,16707,3/3/2021,3,outbound
cfranklin,137,16708,3/8/2021,3,outbound
cfranklin,137,16712,3/5/2021,3,outbound
cfranklin,137,16713,3/5/2021,3,outbound
cfranklin,137,16714,3/5/2021,3,outbound
cfranklin,137,16717,3/10/2021,3,outbound
cfranklin,137,16718,3/10/2021,3,outbound
cfranklin,137,16721,3/15/2021,3,outbound
cfranklin,137,16728,3/3/2021,3,outbound
cfranklin,137,16729,3/3/2021,3,outbound
cfranklin,137,16730,3/3/2021,3,outbound
cfranklin,137,16731,3/2/2021,3,outbound
cfranklin,137,16733,3/5/2021,3,outbound
cfranklin,137,16734,3/3/2021,3,outbound
cfranklin,137,16735,3/2/2021,3,outbound
cfranklin,137,16736,3/2/2021,3,outbound
cfranklin,137,16737,3/2/2021,3,outbound
cfranklin,137,16760,3/11/2021,3,outbound
cfranklin,137,16761,3/11/2021,3,outbound
cfranklin,137,16762,3/11/2021,3,outbound
cfranklin,137,16763,3/11/2021,3,outbound
cfranklin,137,16764,3/11/2021,3,outbound
cfranklin,137,16765,3/11/2021,3,outbound
cfranklin,137,16768,3/11/2021,3,outbound
cfranklin,137,16769,3/11/2021,3,outbound
cfranklin,137,16770,3/11/2021,3,outbound
cfranklin,137,16771,3/15/2021,3,outbound
cfranklin,137,16772,3/15/2021,3,outbound
cfranklin,137,16773,3/15/2021,3,outbound
cfranklin,137,16774,3/15/2021,3,outbound
cfranklin,137,16775,3/16/2021,3,outbound
cfranklin,137,16776,3/16/2021,3,outbound
cfranklin,137,16783,3/29/2021,3,outbound
cfranklin,137,16784,3/29/2021,3,outbound
cfranklin,137,16785,3/23/2021,3,outbound
cfranklin,137,16786,3/23/2021,3,outbound
cfranklin,137,16787,3/23/2021,3,outbound
cfranklin,137,16788,3/23/2021,3,outbound
cfranklin,137,16789,3/23/2021,3,outbound
cfranklin,137,16790,3/23/2021,3,outbound
cfranklin,137,16791,3/23/2021,3,outbound
cfranklin,137,16797,3/9/2021,3,outbound
cfranklin,137,16797/RESHIP,3/12/2021,3,outbound
cfranklin,137,16798,3/10/2021,3,outbound
cfranklin,137,16799,3/12/2021,3,outbound
cfranklin,137,16800,3/9/2021,3,outbound
cfranklin,137,16801,3/8/2021,3,outbound
cfranklin,137,16802,3/8/2021,3,outbound
cfranklin,137,16805,3/10/2021,3,outbound
cfranklin,137,16806,3/9/2021,3,outbound
cfranklin,137,16808,3/22/2021,3,outbound
cfranklin,137,16809,3/22/2021,3,outbound
cfranklin,137,16810,3/30/2021,3,outbound
cfranklin,137,16811,3/30/2021,3,outbound
cfranklin,137,16812,3/30/2021,3,outbound
cfranklin,137,16813,3/30/2021,3,outbound
cfranklin,137,16814,3/30/2021,3,outbound
cfranklin,137,16815,3/30/2021,3,outbound
cfranklin,137,16816,3/9/2021,3,outbound
cfranklin,137,16817,3/10/2021,3,outbound
cfranklin,137,16818,3/10/2021,3,outbound
cfranklin,137,16819,3/10/2021,3,outbound
cfranklin,137,16820,3/22/2021,3,outbound
cfranklin,137,16821,3/25/2021,3,outbound
cfranklin,137,16822,3/25/2021,3,outbound
cfranklin,137,16823,3/29/2021,3,outbound
cfranklin,137,16824,3/30/2021,3,outbound
cfranklin,137,16825,3/29/2021,3,outbound
cfranklin,137,16826,3/29/2021,3,outbound
cfranklin,137,16827,3/24/2021,3,outbound
cfranklin,137,16828,3/24/2021,3,outbound
cfranklin,137,16829,3/24/2021,3,outbound
cfranklin,137,16830,3/24/2021,3,outbound
cfranklin,137,16831,3/24/2021,3,outbound
cfranklin,137,16832,3/24/2021,3,outbound
cfranklin,137,16837,3/22/2021,3,outbound
cfranklin,137,16838,3/23/2021,3,outbound
cfranklin,137,16839,3/22/2021,3,outbound
cfranklin,137,16840,3/23/2021,3,outbound
cfranklin,137,16841,3/23/2021,3,outbound
cfranklin,137,16842,3/19/2021,3,outbound
cfranklin,137,16844,3/15/2021,3,outbound
cfranklin,137,16845,3/15/2021,3,outbound
cfranklin,137,16850,3/24/2021,3,outbound
cfranklin,137,16851,3/17/2021,3,outbound
cfranklin,137,16852,3/17/2021,3,outbound
cfranklin,137,16853,3/24/2021,3,outbound
cfranklin,137,16854,3/23/2021,3,outbound
cfranklin,137,16859,3/23/2021,3,outbound
cfranklin,137,16860,3/30/2021,3,outbound
cfranklin,137,16861,3/30/2021,3,outbound
cfranklin,137,16862,3/30/2021,3,outbound
cfranklin,137,16863,3/30/2021,3,outbound
cfranklin,137,16864,3/30/2021,3,outbound
cfranklin,137,16865,3/30/2021,3,outbound
cfranklin,137,16905,3/23/2021,3,outbound
cfranklin,137,16906,3/24/2021,3,outbound
cfranklin,137,16907,3/24/2021,3,outbound
cfranklin,137,16908,3/23/2021,3,outbound
cfranklin,137,16909,3/24/2021,3,outbound
cfranklin,137,16910,3/24/2021,3,outbound
cfranklin,137,16911,3/24/2021,3,outbound
cfranklin,137,16912,3/23/2021,3,outbound
cfranklin,137,16913,3/24/2021,3,outbound
cfranklin,137,16914,3/23/2021,3,outbound
cfranklin,137,16915,3/23/2021,3,outbound
cfranklin,137,16916,3/23/2021,3,outbound
cfranklin,137,16917,3/24/2021,3,outbound
cfranklin,137,16918,3/24/2021,3,outbound
cfranklin,137,16920,3/24/2021,3,outbound
cfranklin,137,16921,3/24/2021,3,outbound
cfranklin,137,16940,3/29/2021,3,outbound
cfranklin,137,16947,3/30/2021,3,outbound
cfranklin,137,16966,3/29/2021,3,outbound
cfranklin,137,169YFWRN2D,3/22/2021,3,outbound
cfranklin,137,29A1MA16C5,3/10/2021,3,outbound
cfranklin,137,2C2OHDAR9G,3/5/2021,3,outbound
cfranklin,137,3QXW2GIU2P,3/16/2021,3,outbound
cfranklin,137,4B8DPYRPFR,3/22/2021,3,outbound
cfranklin,137,538OR5U8AY,3/1/2021,3,outbound
cfranklin,137,59N52DI8D0,3/10/2021,3,outbound
cfranklin,137,5LNTISS2HO,3/22/2021,3,outbound
cfranklin,137,77FLMRKWUJ,3/10/2021,3,outbound
cfranklin,137,7GMEKJSHS4,3/3/2021,3,outbound
cfranklin,137,7Q4RMT7IEH,3/22/2021,3,outbound
cfranklin,137,8985835-01,3/9/2021,3,outbound
cfranklin,137,8S54BTBWAI,3/24/2021,3,outbound
cfranklin,137,8YMNVP7CNE,3/1/2021,3,outbound
cfranklin,137,9005248-01,3/11/2021,3,outbound
cfranklin,137,9070709-08,3/16/2021,3,outbound
cfranklin,137,9230917-01,3/26/2021,3,outbound
cfranklin,137,95KOGOX75F,3/10/2021,3,outbound
cfranklin,137,AO9CAOQIJ3,3/30/2021,3,outbound
cfranklin,137,BE47NC4QRA,3/25/2021,3,outbound
cfranklin,137,BKSCB7W5B7,3/15/2021,3,outbound
cfranklin,137,BMFRG1LAC2,3/22/2021,3,outbound
cfranklin,137,E0WUOVGB8G,3/29/2021,3,outbound
cfranklin,137,EHZYWAL9M1,3/22/2021,3,outbound
cfranklin,137,PXDWSS4HE7,3/1/2021,3,outbound
cfranklin,137,SAMPLES 3-3-21,3/3/2021,3,outbound
cfranklin,137,U6GIEEU9DP,3/16/2021,3,outbound
cfranklin,295,15068-8,3/19/2021,3,outbound
cfranklin,295,210316HB,3/17/2021,3,outbound
cfranklin,295,87808,3/17/2021,3,outbound
cfranklin,295,SIL210354,3/17/2021,3,outbound
cfranklin,307,32170,3/26/2021,3,outbound
cfranklin,307,32294,3/29/2021,3,outbound
cfranklin,307,32429,3/29/2021,3,outbound
cfranklin,307,32526.2,3/29/2021,3,outbound
cfranklin,307,32544,3/29/2021,3,outbound
cfranklin,307,32603,3/29/2021,3,outbound
cfranklin,307,32746,3/29/2021,3,outbound
cfranklin,307,32750,3/29/2021,3,outbound
cfranklin,307,32806,3/29/2021,3,outbound
cfranklin,307,32914,3/29/2021,3,outbound
cfranklin,307,32928,3/30/2021,3,outbound
cfranklin,307,32971.1,3/29/2021,3,outbound
cfranklin,307,33013,3/29/2021,3,outbound
cfranklin,307,33078,3/29/2021,3,outbound
cfranklin,307,33085,3/29/2021,3,outbound
cfranklin,307,33112,3/26/2021,3,outbound
cfranklin,307,33116,3/29/2021,3,outbound
cfranklin,307,33167.2,3/29/2021,3,outbound
cfranklin,317,SHERIDIAN SHOWROOM,3/26/2021,3,outbound
cfranklin,323,PI 21068,3/15/2021,3,outbound
cfranklin,86,136253,3/18/2021,3,outbound
cfranklin,86,136262,3/17/2021,3,outbound
cfranklin,86,136264,3/18/2021,3,outbound
cfranklin,86,136265,3/19/2021,3,outbound
cfranklin,86,136266,3/19/2021,3,outbound
cfranklin,86,136267,3/19/2021,3,outbound
dchoto,104,1026560 SO,3/8/2021,3,outbound
dchoto,104,1026876 SO,3/8/2021,3,outbound
dchoto,104,1027036 SO,3/22/2021,3,outbound
dchoto,104,1027136 SO,3/12/2021,3,outbound
dchoto,104,1027314 SO,3/8/2021,3,outbound
dchoto,104,1027556,3/18/2021,3,outbound
dchoto,104,1027557 SO,3/5/2021,3,outbound
dchoto,104,1027622 SO,3/17/2021,3,outbound
dchoto,104,1027622 SO ADDON,3/17/2021,3,outbound
