userid,accountid,doc_number,id,actual_trans_ts,month,type,,,,
SYSADMIN,400,0000084350,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084351,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084352,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084353,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084354,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084355,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084356,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084357,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000084359,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084360,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084361,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084362,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084363,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084364,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084365,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084366,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084367,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084368,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084369,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084370,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084371,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084372,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084373,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084374,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084375,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084390,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000084391,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000084392,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000084393,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000084394,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000084395,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084397,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084398,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084403,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084404,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084405,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084412,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084416,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084417,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084418,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084419,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084420,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084421,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084422,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084423,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084424,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084425,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084426,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084427,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084428,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084429,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084430,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084431,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084432,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084433,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084434,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084435,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084436,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084437,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084438,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084439,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084440,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084441,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084442,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084443,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084444,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084445,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084446,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084447,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084448,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084449,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084450,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084451,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084452,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000084453,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084454,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084455,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084456,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084457,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084458,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084459,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084460,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084461,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084462,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084463,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084464,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084465,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084466,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084467,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084468,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084469,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084470,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084471,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084472,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084473,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084474,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084475,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084476,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084477,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084478,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084479,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084480,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000084481,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000081990,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081991,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081992,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081993,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081994,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081995,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081996,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081997,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081998,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000081999,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082000,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082001,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082002,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082003,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082004,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082005,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082006,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082007,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082008,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082009,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082010,,3/15/2021,3,outbound,,,,
SYSADMIN,400,0000082011,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082012,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082013,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082014,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082015,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082016,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082017,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082018,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082019,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082020,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082021,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082022,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082023,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082024,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082025,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082026,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082027,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082028,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082029,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082030,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082031,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082032,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082033,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082034,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082035,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082036,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082037,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000082038,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082039,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082040,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082042,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082043,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082044,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082045,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082046,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082047,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082048,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082049,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082050,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082051,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082052,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082053,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082054,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082055,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082056,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082057,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082058,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082060,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082061,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082062,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082063,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082064,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082065,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082066,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082067,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082068,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000082069,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082070,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082071,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082072,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082073,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082074,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082075,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082076,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082077,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082078,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082079,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082080,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082081,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082082,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082083,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082084,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082085,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082086,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082087,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082088,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082089,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082090,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082091,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082092,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082093,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082094,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082095,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082096,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082097,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082098,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082099,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082100,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082101,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082102,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082103,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082104,,3/17/2021,3,outbound,,,,
SYSADMIN,400,0000082105,,3/16/2021,3,outbound,,,,
SYSADMIN,400,0000082106,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082107,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082108,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000083298,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083299,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083300,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083301,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083302,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083303,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083304,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083305,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083306,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083307,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083308,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083309,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083310,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083311,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083312,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083313,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083314,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083315,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083316,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083317,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083318,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083319,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083320,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083321,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083322,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083323,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083324,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083325,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083326,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083327,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083328,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000083329,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083330,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083331,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083332,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083333,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000083334,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000083335,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000083336,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083337,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083338,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083339,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083340,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083341,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083342,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083343,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083344,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083345,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083346,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083347,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083348,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083349,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083350,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083351,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083352,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083353,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083354,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083355,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083356,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083357,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083358,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000083359,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083360,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083361,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083362,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083363,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083364,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083365,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083366,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083367,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083368,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083370,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083371,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083372,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083374,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083375,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083376,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083377,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083378,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083379,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083380,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083381,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083382,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083383,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083384,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083386,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083387,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083388,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083389,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083390,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083391,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083392,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083394,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000083395,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083396,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083397,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083398,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083399,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083400,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083401,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000083402,,3/26/2021,3,outbound,,,,
smorales,406,0000000804,,1/11/2021,1,outbound,,,,
smorales,406,0000000818,,1/14/2021,1,outbound,,,,
rsuarez,406,0000000858,,1/13/2021,1,outbound,,,,
rsuarez,406,0000000869,,1/14/2021,1,outbound,,,,
rsuarez,406,0000000870,,1/14/2021,1,outbound,,,,
rsuarez,406,0000000877,,1/18/2021,1,outbound,,,,
rsuarez,406,0000000893,,1/19/2021,1,outbound,,,,
rsuarez,406,0000000934,,1/22/2021,1,outbound,,,,
rsuarez,406,0000000943,,1/21/2021,1,outbound,,,,
rsuarez,406,0000000987,,1/29/2021,1,outbound,,,,
rsuarez,406,0000001021,,2/2/2021,2,outbound,,,,
rsuarez,406,0000001057,,2/3/2021,2,outbound,,,,
rsuarez,406,0000001102,,2/8/2021,2,outbound,,,,
rsuarez,406,0000001134,,2/10/2021,2,outbound,,,,
rsuarez,406,0000001144,,2/16/2021,2,outbound,,,,
rsuarez,406,0000001225,,2/22/2021,2,outbound,,,,
SYSADMIN,400,0000082897,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082898,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082899,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082900,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082901,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082902,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082903,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082904,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082905,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082906,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082907,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082908,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082909,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082910,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082911,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082912,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082913,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082914,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082915,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082916,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082917,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082918,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082919,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082920,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082921,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082922,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082923,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082924,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082925,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082926,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082927,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082928,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082929,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082930,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082931,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082932,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082933,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082934,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082935,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082936,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082937,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082938,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082939,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082940,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082941,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082942,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082943,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082944,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082945,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082946,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082947,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082948,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082949,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082950,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082951,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082952,,3/22/2021,3,outbound,,,,
SYSADMIN,400,0000082953,,3/19/2021,3,outbound,,,,
SYSADMIN,400,0000082954,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000082955,,3/24/2021,3,outbound,,,,
SYSADMIN,400,0000082956,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082957,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082958,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082959,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000082960,,3/23/2021,3,outbound,,,,
SYSADMIN,400,0000082961,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082962,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082963,,3/18/2021,3,outbound,,,,
SYSADMIN,400,0000082964,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082965,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000082966,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082967,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000082968,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082969,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082970,,3/30/2021,3,outbound,,,,
SYSADMIN,400,0000082971,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082972,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082973,,3/29/2021,3,outbound,,,,
SYSADMIN,400,0000082974,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082975,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082976,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082977,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082978,,3/25/2021,3,outbound,,,,
SYSADMIN,400,0000082979,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082980,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082981,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082982,,3/26/2021,3,outbound,,,,
SYSADMIN,400,0000082983,,3/26/2021,3,outbound,,,,
